loan_id,image_type,path,relative_path,size_bytes,width,height,status,error,split,predicted_type,confidence
loan_2004,face_signing,D:\GitHub\jinchuang\data\loan_2004\face_signing.jpg,loan_2004\face_signing.jpg,132114,1024,1024,ok,,train,face_signing,0.99731255
loan_2005,face_signing,D:\GitHub\jinchuang\data\loan_2005\face_signing.jpg,loan_2005\face_signing.jpg,117562,1024,1024,ok,,train,face_signing,0.99870884
loan_2006,face_signing,D:\GitHub\jinchuang\data\loan_2006\face_signing.jpg,loan_2006\face_signing.jpg,117143,1024,1024,ok,,test,face_signing,0.9986285
loan_2007,face_signing,D:\GitHub\jinchuang\data\loan_2007\face_signing.jpg,loan_2007\face_signing.jpg,115688,1024,1024,ok,,test,face_signing,0.999191
loan_2008,face_signing,D:\GitHub\jinchuang\data\loan_2008\face_signing.jpg,loan_2008\face_signing.jpg,113375,1024,1024,ok,,val,face_signing,0.9987305
loan_2009,face_signing,D:\GitHub\jinchuang\data\loan_2009\face_signing.jpg,loan_2009\face_signing.jpg,129171,1024,1024,ok,,train,face_signing,0.9990402
loan_2010,face_signing,D:\GitHub\jinchuang\data\loan_2010\face_signing.jpg,loan_2010\face_signing.jpg,121066,1024,1024,ok,,train,face_signing,0.998928
loan_2011,face_signing,D:\GitHub\jinchuang\data\loan_2011\face_signing.jpg,loan_2011\face_signing.jpg,115504,1024,1024,ok,,val,face_signing,0.99624616
loan_2012,face_signing,D:\GitHub\jinchuang\data\loan_2012\face_signing.jpg,loan_2012\face_signing.jpg,129066,1024,1024,ok,,train,face_signing,0.9986766
loan_2013,face_signing,D:\GitHub\jinchuang\data\loan_2013\face_signing.jpg,loan_2013\face_signing.jpg,122935,1024,1024,ok,,train,face_signing,0.9989497
loan_2014,face_signing,D:\GitHub\jinchuang\data\loan_2014\face_signing.jpg,loan_2014\face_signing.jpg,146294,1024,1024,ok,,train,face_signing,0.9980959
loan_2015,face_signing,D:\GitHub\jinchuang\data\loan_2015\face_signing.jpg,loan_2015\face_signing.jpg,120077,1024,1024,ok,,val,face_signing,0.998108
loan_2016,face_signing,D:\GitHub\jinchuang\data\loan_2016\face_signing.jpg,loan_2016\face_signing.jpg,131310,1024,1024,ok,,train,face_signing,0.99866855
loan_2017,face_signing,D:\GitHub\jinchuang\data\loan_2017\face_signing.jpg,loan_2017\face_signing.jpg,132791,1024,1024,ok,,train,face_signing,0.99931777
loan_2018,face_signing,D:\GitHub\jinchuang\data\loan_2018\face_signing.jpg,loan_2018\face_signing.jpg,132917,1024,1024,ok,,train,face_signing,0.9991704
loan_2019,face_signing,D:\GitHub\jinchuang\data\loan_2019\face_signing.jpg,loan_2019\face_signing.jpg,119580,1024,1024,ok,,train,face_signing,0.9979594
loan_2020,face_signing,D:\GitHub\jinchuang\data\loan_2020\face_signing.jpg,loan_2020\face_signing.jpg,121752,1024,1024,ok,,train,face_signing,0.99863714
loan_2021,face_signing,D:\GitHub\jinchuang\data\loan_2021\face_signing.jpg,loan_2021\face_signing.jpg,131589,1024,1024,ok,,test,face_signing,0.99771225
loan_2022,face_signing,D:\GitHub\jinchuang\data\loan_2022\face_signing.jpg,loan_2022\face_signing.jpg,110126,1024,1024,ok,,train,face_signing,0.9985794
loan_2023,face_signing,D:\GitHub\jinchuang\data\loan_2023\face_signing.jpg,loan_2023\face_signing.jpg,127167,1024,1024,ok,,val,face_signing,0.9977602
loan_2024,face_signing,D:\GitHub\jinchuang\data\loan_2024\face_signing.jpg,loan_2024\face_signing.jpg,114292,1024,1024,ok,,train,face_signing,0.9987099
loan_2025,face_signing,D:\GitHub\jinchuang\data\loan_2025\face_signing.jpg,loan_2025\face_signing.jpg,138131,1024,1024,ok,,val,face_signing,0.99888045
loan_2026,face_signing,D:\GitHub\jinchuang\data\loan_2026\face_signing.jpg,loan_2026\face_signing.jpg,135992,1024,1024,ok,,train,face_signing,0.99865746
loan_2027,face_signing,D:\GitHub\jinchuang\data\loan_2027\face_signing.jpg,loan_2027\face_signing.jpg,133798,1024,1024,ok,,train,face_signing,0.9982147
loan_2028,face_signing,D:\GitHub\jinchuang\data\loan_2028\face_signing.jpg,loan_2028\face_signing.jpg,118321,1024,1024,ok,,train,face_signing,0.9971411
loan_2029,face_signing,D:\GitHub\jinchuang\data\loan_2029\face_signing.jpg,loan_2029\face_signing.jpg,128044,1024,1024,ok,,train,face_signing,0.9983182
loan_2030,face_signing,D:\GitHub\jinchuang\data\loan_2030\face_signing.jpg,loan_2030\face_signing.jpg,110876,1024,1024,ok,,val,face_signing,0.99818665
loan_2031,face_signing,D:\GitHub\jinchuang\data\loan_2031\face_signing.jpg,loan_2031\face_signing.jpg,120598,1024,1024,ok,,train,face_signing,0.99856865
loan_2032,face_signing,D:\GitHub\jinchuang\data\loan_2032\face_signing.jpg,loan_2032\face_signing.jpg,132420,1024,1024,ok,,train,face_signing,0.9987373
loan_2033,face_signing,D:\GitHub\jinchuang\data\loan_2033\face_signing.jpg,loan_2033\face_signing.jpg,134767,1024,1024,ok,,train,face_signing,0.9977164
loan_2034,face_signing,D:\GitHub\jinchuang\data\loan_2034\face_signing.jpg,loan_2034\face_signing.jpg,121098,1024,1024,ok,,train,face_signing,0.99901044
loan_2035,face_signing,D:\GitHub\jinchuang\data\loan_2035\face_signing.jpg,loan_2035\face_signing.jpg,113109,1024,1024,ok,,train,face_signing,0.9992893
loan_2036,face_signing,D:\GitHub\jinchuang\data\loan_2036\face_signing.jpg,loan_2036\face_signing.jpg,113733,1024,1024,ok,,train,face_signing,0.9984261
loan_2037,face_signing,D:\GitHub\jinchuang\data\loan_2037\face_signing.jpg,loan_2037\face_signing.jpg,115177,1024,1024,ok,,train,face_signing,0.9992601
loan_2038,face_signing,D:\GitHub\jinchuang\data\loan_2038\face_signing.jpg,loan_2038\face_signing.jpg,126561,1024,1024,ok,,train,face_signing,0.9988397
loan_2039,face_signing,D:\GitHub\jinchuang\data\loan_2039\face_signing.jpg,loan_2039\face_signing.jpg,106093,1024,1024,ok,,train,face_signing,0.9985561
loan_2040,face_signing,D:\GitHub\jinchuang\data\loan_2040\face_signing.jpg,loan_2040\face_signing.jpg,120190,1024,1024,ok,,train,face_signing,0.9989792
loan_2041,face_signing,D:\GitHub\jinchuang\data\loan_2041\face_signing.jpg,loan_2041\face_signing.jpg,125147,1024,1024,ok,,train,face_signing,0.9982791
loan_2042,face_signing,D:\GitHub\jinchuang\data\loan_2042\face_signing.jpg,loan_2042\face_signing.jpg,118133,1024,1024,ok,,val,face_signing,0.99690276
loan_2043,face_signing,D:\GitHub\jinchuang\data\loan_2043\face_signing.jpg,loan_2043\face_signing.jpg,125736,1024,1024,ok,,train,face_signing,0.99864715
loan_2044,face_signing,D:\GitHub\jinchuang\data\loan_2044\face_signing.jpg,loan_2044\face_signing.jpg,106009,1024,1024,ok,,train,face_signing,0.9992163
loan_2045,face_signing,D:\GitHub\jinchuang\data\loan_2045\face_signing.jpg,loan_2045\face_signing.jpg,107374,1024,1024,ok,,train,face_signing,0.99852705
loan_2046,face_signing,D:\GitHub\jinchuang\data\loan_2046\face_signing.jpg,loan_2046\face_signing.jpg,106823,1024,1024,ok,,train,face_signing,0.9993718
loan_2047,face_signing,D:\GitHub\jinchuang\data\loan_2047\face_signing.jpg,loan_2047\face_signing.jpg,140137,1024,1024,ok,,train,face_signing,0.99612916
loan_2048,face_signing,D:\GitHub\jinchuang\data\loan_2048\face_signing.jpg,loan_2048\face_signing.jpg,109968,1024,1024,ok,,train,face_signing,0.9983246
loan_2049,face_signing,D:\GitHub\jinchuang\data\loan_2049\face_signing.jpg,loan_2049\face_signing.jpg,132255,1024,1024,ok,,train,face_signing,0.99868315
loan_2050,face_signing,D:\GitHub\jinchuang\data\loan_2050\face_signing.jpg,loan_2050\face_signing.jpg,124918,1024,1024,ok,,val,face_signing,0.9983923
loan_2051,face_signing,D:\GitHub\jinchuang\data\loan_2051\face_signing.jpg,loan_2051\face_signing.jpg,137161,1024,1024,ok,,train,face_signing,0.99905354
loan_2052,face_signing,D:\GitHub\jinchuang\data\loan_2052\face_signing.jpg,loan_2052\face_signing.jpg,129886,1024,1024,ok,,train,face_signing,0.99856734
loan_2053,face_signing,D:\GitHub\jinchuang\data\loan_2053\face_signing.jpg,loan_2053\face_signing.jpg,125671,1024,1024,ok,,train,face_signing,0.99819833
loan_2054,face_signing,D:\GitHub\jinchuang\data\loan_2054\face_signing.jpg,loan_2054\face_signing.jpg,125995,1024,1024,ok,,train,face_signing,0.998955
loan_2055,face_signing,D:\GitHub\jinchuang\data\loan_2055\face_signing.jpg,loan_2055\face_signing.jpg,135160,1024,1024,ok,,train,face_signing,0.9982653
loan_2056,face_signing,D:\GitHub\jinchuang\data\loan_2056\face_signing.jpg,loan_2056\face_signing.jpg,113418,1024,1024,ok,,train,face_signing,0.99934834
loan_2057,face_signing,D:\GitHub\jinchuang\data\loan_2057\face_signing.jpg,loan_2057\face_signing.jpg,142265,1024,1024,ok,,train,face_signing,0.9974433
loan_2058,face_signing,D:\GitHub\jinchuang\data\loan_2058\face_signing.jpg,loan_2058\face_signing.jpg,122561,1024,1024,ok,,train,face_signing,0.9971706
loan_2059,face_signing,D:\GitHub\jinchuang\data\loan_2059\face_signing.jpg,loan_2059\face_signing.jpg,114126,1024,1024,ok,,train,face_signing,0.99909043
loan_2060,face_signing,D:\GitHub\jinchuang\data\loan_2060\face_signing.jpg,loan_2060\face_signing.jpg,144595,1024,1024,ok,,test,face_signing,0.99832684
loan_2061,face_signing,D:\GitHub\jinchuang\data\loan_2061\face_signing.jpg,loan_2061\face_signing.jpg,116220,1024,1024,ok,,train,face_signing,0.99905926
loan_2062,face_signing,D:\GitHub\jinchuang\data\loan_2062\face_signing.jpg,loan_2062\face_signing.jpg,114794,1024,1024,ok,,train,face_signing,0.9978635
loan_2063,face_signing,D:\GitHub\jinchuang\data\loan_2063\face_signing.jpg,loan_2063\face_signing.jpg,145232,1024,1024,ok,,train,face_signing,0.9986273
loan_2064,face_signing,D:\GitHub\jinchuang\data\loan_2064\face_signing.jpg,loan_2064\face_signing.jpg,114631,1024,1024,ok,,train,face_signing,0.99884963
loan_2065,face_signing,D:\GitHub\jinchuang\data\loan_2065\face_signing.jpg,loan_2065\face_signing.jpg,122952,1024,1024,ok,,train,face_signing,0.99807394
loan_2066,face_signing,D:\GitHub\jinchuang\data\loan_2066\face_signing.jpg,loan_2066\face_signing.jpg,127122,1024,1024,ok,,train,face_signing,0.9990582
loan_2067,face_signing,D:\GitHub\jinchuang\data\loan_2067\face_signing.jpg,loan_2067\face_signing.jpg,148462,1024,1024,ok,,train,face_signing,0.99811125
loan_2068,face_signing,D:\GitHub\jinchuang\data\loan_2068\face_signing.jpg,loan_2068\face_signing.jpg,125384,1024,1024,ok,,val,face_signing,0.9991091
loan_2069,face_signing,D:\GitHub\jinchuang\data\loan_2069\face_signing.jpg,loan_2069\face_signing.jpg,125763,1024,1024,ok,,train,face_signing,0.9966108
loan_2070,face_signing,D:\GitHub\jinchuang\data\loan_2070\face_signing.jpg,loan_2070\face_signing.jpg,126418,1024,1024,ok,,train,face_signing,0.99909854
loan_2071,face_signing,D:\GitHub\jinchuang\data\loan_2071\face_signing.jpg,loan_2071\face_signing.jpg,141574,1024,1024,ok,,test,face_signing,0.99815744
loan_2072,face_signing,D:\GitHub\jinchuang\data\loan_2072\face_signing.jpg,loan_2072\face_signing.jpg,124758,1024,1024,ok,,train,face_signing,0.9980484
loan_2073,face_signing,D:\GitHub\jinchuang\data\loan_2073\face_signing.jpg,loan_2073\face_signing.jpg,159673,1024,1024,ok,,test,face_signing,0.99402773
loan_2074,face_signing,D:\GitHub\jinchuang\data\loan_2074\face_signing.jpg,loan_2074\face_signing.jpg,151910,1024,1024,ok,,train,face_signing,0.9980914
loan_2075,face_signing,D:\GitHub\jinchuang\data\loan_2075\face_signing.jpg,loan_2075\face_signing.jpg,108311,1024,1024,ok,,train,face_signing,0.9974661
loan_2076,face_signing,D:\GitHub\jinchuang\data\loan_2076\face_signing.jpg,loan_2076\face_signing.jpg,143639,1024,1024,ok,,train,face_signing,0.99802727
loan_2077,face_signing,D:\GitHub\jinchuang\data\loan_2077\face_signing.jpg,loan_2077\face_signing.jpg,126177,1024,1024,ok,,train,face_signing,0.99842286
loan_2078,face_signing,D:\GitHub\jinchuang\data\loan_2078\face_signing.jpg,loan_2078\face_signing.jpg,128224,1024,1024,ok,,test,face_signing,0.9989466
loan_2079,face_signing,D:\GitHub\jinchuang\data\loan_2079\face_signing.jpg,loan_2079\face_signing.jpg,123789,1024,1024,ok,,train,face_signing,0.99896383
loan_2080,face_signing,D:\GitHub\jinchuang\data\loan_2080\face_signing.jpg,loan_2080\face_signing.jpg,113528,1024,1024,ok,,train,face_signing,0.99760383
loan_2081,face_signing,D:\GitHub\jinchuang\data\loan_2081\face_signing.jpg,loan_2081\face_signing.jpg,147111,1024,1024,ok,,test,face_signing,0.9985697
loan_2082,face_signing,D:\GitHub\jinchuang\data\loan_2082\face_signing.jpg,loan_2082\face_signing.jpg,144524,1024,1024,ok,,train,face_signing,0.99874336
loan_2083,face_signing,D:\GitHub\jinchuang\data\loan_2083\face_signing.jpg,loan_2083\face_signing.jpg,142275,1024,1024,ok,,train,face_signing,0.9989926
loan_2084,face_signing,D:\GitHub\jinchuang\data\loan_2084\face_signing.jpg,loan_2084\face_signing.jpg,135494,1024,1024,ok,,train,face_signing,0.99775654
loan_2085,face_signing,D:\GitHub\jinchuang\data\loan_2085\face_signing.jpg,loan_2085\face_signing.jpg,109027,1024,1024,ok,,val,face_signing,0.99660254
loan_2086,face_signing,D:\GitHub\jinchuang\data\loan_2086\face_signing.jpg,loan_2086\face_signing.jpg,128795,1024,1024,ok,,train,face_signing,0.9986136
loan_2087,face_signing,D:\GitHub\jinchuang\data\loan_2087\face_signing.jpg,loan_2087\face_signing.jpg,140706,1024,1024,ok,,test,face_signing,0.9991986
loan_2088,face_signing,D:\GitHub\jinchuang\data\loan_2088\face_signing.jpg,loan_2088\face_signing.jpg,119563,1024,1024,ok,,train,face_signing,0.99839586
loan_2089,face_signing,D:\GitHub\jinchuang\data\loan_2089\face_signing.jpg,loan_2089\face_signing.jpg,148385,1024,1024,ok,,train,face_signing,0.9964987
loan_2090,face_signing,D:\GitHub\jinchuang\data\loan_2090\face_signing.jpg,loan_2090\face_signing.jpg,109695,1024,1024,ok,,train,face_signing,0.99251574
loan_2091,face_signing,D:\GitHub\jinchuang\data\loan_2091\face_signing.jpg,loan_2091\face_signing.jpg,120010,1024,1024,ok,,train,face_signing,0.9970504
loan_2092,face_signing,D:\GitHub\jinchuang\data\loan_2092\face_signing.jpg,loan_2092\face_signing.jpg,135381,1024,1024,ok,,train,face_signing,0.9981445
loan_2093,face_signing,D:\GitHub\jinchuang\data\loan_2093\face_signing.jpg,loan_2093\face_signing.jpg,120427,1024,1024,ok,,train,face_signing,0.9985683
loan_2094,face_signing,D:\GitHub\jinchuang\data\loan_2094\face_signing.jpg,loan_2094\face_signing.jpg,112345,1024,1024,ok,,val,face_signing,0.99870694
loan_2095,face_signing,D:\GitHub\jinchuang\data\loan_2095\face_signing.jpg,loan_2095\face_signing.jpg,116481,1024,1024,ok,,test,face_signing,0.9990176
loan_2096,face_signing,D:\GitHub\jinchuang\data\loan_2096\face_signing.jpg,loan_2096\face_signing.jpg,123811,1024,1024,ok,,train,face_signing,0.9987739
loan_2097,face_signing,D:\GitHub\jinchuang\data\loan_2097\face_signing.jpg,loan_2097\face_signing.jpg,145124,1024,1024,ok,,train,face_signing,0.9979626
loan_2098,face_signing,D:\GitHub\jinchuang\data\loan_2098\face_signing.jpg,loan_2098\face_signing.jpg,131332,1024,1024,ok,,train,face_signing,0.99903464
loan_2099,face_signing,D:\GitHub\jinchuang\data\loan_2099\face_signing.jpg,loan_2099\face_signing.jpg,118362,1024,1024,ok,,train,face_signing,0.9981002
loan_2100,face_signing,D:\GitHub\jinchuang\data\loan_2100\face_signing.jpg,loan_2100\face_signing.jpg,128882,1024,1024,ok,,train,face_signing,0.99863905
loan_2101,face_signing,D:\GitHub\jinchuang\data\loan_2101\face_signing.jpg,loan_2101\face_signing.jpg,119507,1024,1024,ok,,train,face_signing,0.9991961
loan_2102,face_signing,D:\GitHub\jinchuang\data\loan_2102\face_signing.jpg,loan_2102\face_signing.jpg,143632,1024,1024,ok,,train,face_signing,0.99949086
loan_2103,face_signing,D:\GitHub\jinchuang\data\loan_2103\face_signing.jpg,loan_2103\face_signing.jpg,89519,1024,1024,ok,,train,face_signing,0.9966903
loan_2104,face_signing,D:\GitHub\jinchuang\data\loan_2104\face_signing.jpg,loan_2104\face_signing.jpg,132060,1024,1024,ok,,train,face_signing,0.99801457
loan_2105,face_signing,D:\GitHub\jinchuang\data\loan_2105\face_signing.jpg,loan_2105\face_signing.jpg,129233,1024,1024,ok,,train,face_signing,0.996846
loan_2106,face_signing,D:\GitHub\jinchuang\data\loan_2106\face_signing.jpg,loan_2106\face_signing.jpg,131974,1024,1024,ok,,test,face_signing,0.99873215
loan_2107,face_signing,D:\GitHub\jinchuang\data\loan_2107\face_signing.jpg,loan_2107\face_signing.jpg,116603,1024,1024,ok,,train,face_signing,0.9988926
loan_2108,face_signing,D:\GitHub\jinchuang\data\loan_2108\face_signing.jpg,loan_2108\face_signing.jpg,126189,1024,1024,ok,,val,face_signing,0.9987979
loan_2109,face_signing,D:\GitHub\jinchuang\data\loan_2109\face_signing.jpg,loan_2109\face_signing.jpg,120036,1024,1024,ok,,train,face_signing,0.99854726
loan_2110,face_signing,D:\GitHub\jinchuang\data\loan_2110\face_signing.jpg,loan_2110\face_signing.jpg,140789,1024,1024,ok,,train,face_signing,0.99854267
loan_2111,face_signing,D:\GitHub\jinchuang\data\loan_2111\face_signing.jpg,loan_2111\face_signing.jpg,120710,1024,1024,ok,,train,face_signing,0.9980236
loan_2112,face_signing,D:\GitHub\jinchuang\data\loan_2112\face_signing.jpg,loan_2112\face_signing.jpg,117783,1024,1024,ok,,val,face_signing,0.99822515
loan_2113,face_signing,D:\GitHub\jinchuang\data\loan_2113\face_signing.jpg,loan_2113\face_signing.jpg,117929,1024,1024,ok,,train,face_signing,0.99757737
loan_2114,face_signing,D:\GitHub\jinchuang\data\loan_2114\face_signing.jpg,loan_2114\face_signing.jpg,130674,1024,1024,ok,,train,face_signing,0.9986228
loan_2115,face_signing,D:\GitHub\jinchuang\data\loan_2115\face_signing.jpg,loan_2115\face_signing.jpg,141553,1024,1024,ok,,train,face_signing,0.997783
loan_2116,face_signing,D:\GitHub\jinchuang\data\loan_2116\face_signing.jpg,loan_2116\face_signing.jpg,149143,1024,1024,ok,,train,face_signing,0.9987446
loan_2117,face_signing,D:\GitHub\jinchuang\data\loan_2117\face_signing.jpg,loan_2117\face_signing.jpg,117982,1024,1024,ok,,val,face_signing,0.9989141
loan_2118,face_signing,D:\GitHub\jinchuang\data\loan_2118\face_signing.jpg,loan_2118\face_signing.jpg,124809,1024,1024,ok,,train,face_signing,0.9965481
loan_2119,face_signing,D:\GitHub\jinchuang\data\loan_2119\face_signing.jpg,loan_2119\face_signing.jpg,119701,1024,1024,ok,,train,face_signing,0.9952095
loan_2120,face_signing,D:\GitHub\jinchuang\data\loan_2120\face_signing.jpg,loan_2120\face_signing.jpg,106172,1024,1024,ok,,test,face_signing,0.99890494
loan_2121,face_signing,D:\GitHub\jinchuang\data\loan_2121\face_signing.jpg,loan_2121\face_signing.jpg,132681,1024,1024,ok,,train,face_signing,0.9983719
loan_2122,face_signing,D:\GitHub\jinchuang\data\loan_2122\face_signing.jpg,loan_2122\face_signing.jpg,112194,1024,1024,ok,,val,face_signing,0.998998
loan_2123,face_signing,D:\GitHub\jinchuang\data\loan_2123\face_signing.jpg,loan_2123\face_signing.jpg,123922,1024,1024,ok,,train,face_signing,0.99917006
loan_2124,face_signing,D:\GitHub\jinchuang\data\loan_2124\face_signing.jpg,loan_2124\face_signing.jpg,109644,1024,1024,ok,,val,face_signing,0.99807394
loan_2125,face_signing,D:\GitHub\jinchuang\data\loan_2125\face_signing.jpg,loan_2125\face_signing.jpg,113856,1024,1024,ok,,train,face_signing,0.9990336
loan_2126,face_signing,D:\GitHub\jinchuang\data\loan_2126\face_signing.jpg,loan_2126\face_signing.jpg,139647,1024,1024,ok,,val,face_signing,0.999132
loan_2127,face_signing,D:\GitHub\jinchuang\data\loan_2127\face_signing.jpg,loan_2127\face_signing.jpg,125763,1024,1024,ok,,train,face_signing,0.9985916
loan_2128,face_signing,D:\GitHub\jinchuang\data\loan_2128\face_signing.jpg,loan_2128\face_signing.jpg,151186,1024,1024,ok,,train,face_signing,0.99811435
loan_2129,face_signing,D:\GitHub\jinchuang\data\loan_2129\face_signing.jpg,loan_2129\face_signing.jpg,134432,1024,1024,ok,,train,face_signing,0.99921775
loan_2130,face_signing,D:\GitHub\jinchuang\data\loan_2130\face_signing.jpg,loan_2130\face_signing.jpg,123294,1024,1024,ok,,test,face_signing,0.9986187
loan_2131,face_signing,D:\GitHub\jinchuang\data\loan_2131\face_signing.jpg,loan_2131\face_signing.jpg,117454,1024,1024,ok,,train,face_signing,0.9982881
loan_2132,face_signing,D:\GitHub\jinchuang\data\loan_2132\face_signing.jpg,loan_2132\face_signing.jpg,136632,1024,1024,ok,,train,face_signing,0.99810636
loan_2133,face_signing,D:\GitHub\jinchuang\data\loan_2133\face_signing.jpg,loan_2133\face_signing.jpg,115323,1024,1024,ok,,train,face_signing,0.99910283
loan_2134,face_signing,D:\GitHub\jinchuang\data\loan_2134\face_signing.jpg,loan_2134\face_signing.jpg,120082,1024,1024,ok,,train,face_signing,0.9976866
loan_2135,face_signing,D:\GitHub\jinchuang\data\loan_2135\face_signing.jpg,loan_2135\face_signing.jpg,133020,1024,1024,ok,,train,face_signing,0.997512
loan_2136,face_signing,D:\GitHub\jinchuang\data\loan_2136\face_signing.jpg,loan_2136\face_signing.jpg,127452,1024,1024,ok,,val,face_signing,0.9980965
loan_2137,face_signing,D:\GitHub\jinchuang\data\loan_2137\face_signing.jpg,loan_2137\face_signing.jpg,147324,1024,1024,ok,,train,face_signing,0.9986656
loan_2138,face_signing,D:\GitHub\jinchuang\data\loan_2138\face_signing.jpg,loan_2138\face_signing.jpg,133208,1024,1024,ok,,val,face_signing,0.9978817
loan_2139,face_signing,D:\GitHub\jinchuang\data\loan_2139\face_signing.jpg,loan_2139\face_signing.jpg,112014,1024,1024,ok,,train,face_signing,0.9989229
loan_2140,face_signing,D:\GitHub\jinchuang\data\loan_2140\face_signing.jpg,loan_2140\face_signing.jpg,132407,1024,1024,ok,,train,face_signing,0.9981305
loan_2141,face_signing,D:\GitHub\jinchuang\data\loan_2141\face_signing.jpg,loan_2141\face_signing.jpg,120809,1024,1024,ok,,val,face_signing,0.999255
loan_2142,face_signing,D:\GitHub\jinchuang\data\loan_2142\face_signing.jpg,loan_2142\face_signing.jpg,121126,1024,1024,ok,,test,face_signing,0.9984962
loan_2143,face_signing,D:\GitHub\jinchuang\data\loan_2143\face_signing.jpg,loan_2143\face_signing.jpg,108652,1024,1024,ok,,train,face_signing,0.99786633
loan_2144,face_signing,D:\GitHub\jinchuang\data\loan_2144\face_signing.jpg,loan_2144\face_signing.jpg,116702,1024,1024,ok,,train,face_signing,0.9985347
loan_2145,face_signing,D:\GitHub\jinchuang\data\loan_2145\face_signing.jpg,loan_2145\face_signing.jpg,121576,1024,1024,ok,,train,face_signing,0.9977036
loan_2146,face_signing,D:\GitHub\jinchuang\data\loan_2146\face_signing.jpg,loan_2146\face_signing.jpg,126490,1024,1024,ok,,train,face_signing,0.99782735
loan_2147,face_signing,D:\GitHub\jinchuang\data\loan_2147\face_signing.jpg,loan_2147\face_signing.jpg,93494,1024,1024,ok,,train,face_signing,0.9977984
loan_2148,face_signing,D:\GitHub\jinchuang\data\loan_2148\face_signing.jpg,loan_2148\face_signing.jpg,151029,1024,1024,ok,,train,face_signing,0.9974878
loan_2149,face_signing,D:\GitHub\jinchuang\data\loan_2149\face_signing.jpg,loan_2149\face_signing.jpg,142230,1024,1024,ok,,val,face_signing,0.99932027
loan_2150,face_signing,D:\GitHub\jinchuang\data\loan_2150\face_signing.jpg,loan_2150\face_signing.jpg,126024,1024,1024,ok,,train,face_signing,0.9983266
loan_2151,face_signing,D:\GitHub\jinchuang\data\loan_2151\face_signing.jpg,loan_2151\face_signing.jpg,150791,1024,1024,ok,,train,face_signing,0.9985379
loan_2152,face_signing,D:\GitHub\jinchuang\data\loan_2152\face_signing.jpg,loan_2152\face_signing.jpg,112807,1024,1024,ok,,train,face_signing,0.9981116
loan_2153,face_signing,D:\GitHub\jinchuang\data\loan_2153\face_signing.jpg,loan_2153\face_signing.jpg,132266,1024,1024,ok,,test,face_signing,0.9975688
loan_2154,face_signing,D:\GitHub\jinchuang\data\loan_2154\face_signing.jpg,loan_2154\face_signing.jpg,106191,1024,1024,ok,,train,face_signing,0.9989127
loan_2155,face_signing,D:\GitHub\jinchuang\data\loan_2155\face_signing.jpg,loan_2155\face_signing.jpg,141473,1024,1024,ok,,train,face_signing,0.99787223
loan_2156,face_signing,D:\GitHub\jinchuang\data\loan_2156\face_signing.jpg,loan_2156\face_signing.jpg,129573,1024,1024,ok,,train,face_signing,0.99894994
loan_2157,face_signing,D:\GitHub\jinchuang\data\loan_2157\face_signing.jpg,loan_2157\face_signing.jpg,114768,1024,1024,ok,,train,face_signing,0.9980946
loan_2158,face_signing,D:\GitHub\jinchuang\data\loan_2158\face_signing.jpg,loan_2158\face_signing.jpg,110673,1024,1024,ok,,test,face_signing,0.9979247
loan_2159,face_signing,D:\GitHub\jinchuang\data\loan_2159\face_signing.jpg,loan_2159\face_signing.jpg,118329,1024,1024,ok,,train,face_signing,0.9991972
loan_2160,face_signing,D:\GitHub\jinchuang\data\loan_2160\face_signing.jpg,loan_2160\face_signing.jpg,138413,1024,1024,ok,,train,face_signing,0.9982907
loan_2161,face_signing,D:\GitHub\jinchuang\data\loan_2161\face_signing.jpg,loan_2161\face_signing.jpg,141103,1024,1024,ok,,train,face_signing,0.99734604
loan_2162,face_signing,D:\GitHub\jinchuang\data\loan_2162\face_signing.jpg,loan_2162\face_signing.jpg,136536,1024,1024,ok,,test,face_signing,0.9985744
loan_2163,face_signing,D:\GitHub\jinchuang\data\loan_2163\face_signing.jpg,loan_2163\face_signing.jpg,141641,1024,1024,ok,,train,face_signing,0.9978873
loan_2164,face_signing,D:\GitHub\jinchuang\data\loan_2164\face_signing.jpg,loan_2164\face_signing.jpg,151479,1024,1024,ok,,train,face_signing,0.99842536
loan_2165,face_signing,D:\GitHub\jinchuang\data\loan_2165\face_signing.jpg,loan_2165\face_signing.jpg,144743,1024,1024,ok,,train,face_signing,0.99777335
loan_2166,face_signing,D:\GitHub\jinchuang\data\loan_2166\face_signing.jpg,loan_2166\face_signing.jpg,123430,1024,1024,ok,,train,face_signing,0.99796826
loan_2167,face_signing,D:\GitHub\jinchuang\data\loan_2167\face_signing.jpg,loan_2167\face_signing.jpg,102878,1024,1024,ok,,test,face_signing,0.9986451
loan_2168,face_signing,D:\GitHub\jinchuang\data\loan_2168\face_signing.jpg,loan_2168\face_signing.jpg,119167,1024,1024,ok,,train,face_signing,0.9966974
loan_2169,face_signing,D:\GitHub\jinchuang\data\loan_2169\face_signing.jpg,loan_2169\face_signing.jpg,125778,1024,1024,ok,,train,face_signing,0.99883944
loan_2170,face_signing,D:\GitHub\jinchuang\data\loan_2170\face_signing.jpg,loan_2170\face_signing.jpg,102056,1024,1024,ok,,test,face_signing,0.99875176
loan_2171,face_signing,D:\GitHub\jinchuang\data\loan_2171\face_signing.jpg,loan_2171\face_signing.jpg,107182,1024,1024,ok,,train,face_signing,0.99892527
