source_loan_id,target_loan_id,cosine_similarity,fraud_type,fraud_score,risk_cluster_id,cross_business_scene,innovation_tags
loan_1511,loan_2158,0.9951463341712952,cross_customer_candidate,0.8942,RISK_CLUSTER_144,False,风险关系簇、高连接节点
loan_2531,loan_3218,0.9763582348823547,cross_customer_candidate,0.8942,RISK_CLUSTER_197,False,风险关系簇、高连接节点
loan_4095,loan_1363,0.9688422679901123,cross_customer_candidate,0.8942,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0426,loan_2179,0.9688420295715332,cross_customer_candidate,0.8942,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3124,loan_0160,0.968841016292572,cross_customer_candidate,0.8942,RISK_CLUSTER_373,False,风险关系簇、高连接节点
loan_1498,loan_0154,0.9688403606414795,cross_customer_candidate,0.8942,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1477,loan_3856,0.968824028968811,cross_customer_candidate,0.8941,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0248,loan_4181,0.9688200354576111,cross_customer_candidate,0.8941,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0088,loan_4088,0.9951181411743164,cross_customer_candidate,0.894,RISK_CLUSTER_259,False,风险关系簇、高连接节点
loan_3772,loan_2334,0.9951043128967285,cross_customer_candidate,0.894,RISK_CLUSTER_156,False,风险关系簇、高连接节点
loan_0442,loan_2510,0.9688035845756531,cross_customer_candidate,0.894,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3701,loan_0322,0.968802273273468,cross_customer_candidate,0.894,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2353,loan_1013,0.9688016176223755,cross_customer_candidate,0.894,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2689,loan_3678,0.9687966108322144,cross_customer_candidate,0.894,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2582,loan_2677,0.968788743019104,cross_customer_candidate,0.894,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0646,loan_3654,0.9950876832008362,cross_customer_candidate,0.8939,RISK_CLUSTER_256,False,风险关系簇、高连接节点
loan_1383,loan_2531,0.9762946963310242,cross_customer_candidate,0.8939,RISK_CLUSTER_197,False,风险关系簇、高连接节点
loan_3035,loan_2951,0.9687854051589966,cross_customer_candidate,0.8939,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2625,loan_2439,0.9687785506248474,cross_customer_candidate,0.8939,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0962,loan_1484,0.9687783718109131,cross_customer_candidate,0.8939,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2612,loan_0519,0.9687778949737549,cross_customer_candidate,0.8939,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0842,loan_2574,0.9687774181365967,cross_customer_candidate,0.8939,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0897,loan_2683,0.9687449336051941,cross_customer_candidate,0.8937,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3702,loan_4190,0.968737781047821,cross_customer_candidate,0.8937,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1141,loan_1595,0.9687325954437256,cross_customer_candidate,0.8937,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2022,loan_3765,0.9950449466705322,cross_customer_candidate,0.8936,RISK_CLUSTER_058,False,风险关系簇、高连接节点
loan_2838,loan_3593,0.9724761843681335,cross_customer_candidate,0.8936,RISK_CLUSTER_336,False,风险关系簇、高连接节点
loan_1358,loan_1113,0.9687308073043823,cross_customer_candidate,0.8936,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2442,loan_2538,0.9687250852584839,cross_customer_candidate,0.8936,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3037,loan_2951,0.9687232971191406,cross_customer_candidate,0.8936,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0911,loan_1766,0.968717098236084,cross_customer_candidate,0.8936,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0452,loan_3604,0.9837474226951599,cross_customer_candidate,0.8935,RISK_CLUSTER_279,False,风险关系簇、高连接节点
loan_2963,loan_3006,0.9687111377716064,cross_customer_candidate,0.8935,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3798,loan_3784,0.968696117401123,cross_customer_candidate,0.8935,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1936,loan_2362,0.9686881899833679,cross_customer_candidate,0.8934,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3380,loan_3452,0.968669056892395,cross_customer_candidate,0.8933,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3969,loan_1250,0.9686675071716309,cross_customer_candidate,0.8933,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0975,loan_4199,0.9686627388000488,cross_customer_candidate,0.8933,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2829,loan_2828,0.9686566591262817,cross_customer_candidate,0.8933,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2203,loan_0119,0.9949644207954407,cross_customer_candidate,0.8932,RISK_CLUSTER_305,False,风险关系簇、高连接节点
loan_0927,loan_2404,0.9799231290817261,cross_customer_candidate,0.8932,RISK_CLUSTER_290,False,风险关系簇、高连接节点
loan_1477,loan_0117,0.9686509370803833,cross_customer_candidate,0.8932,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3310,loan_3470,0.9686447381973267,cross_customer_candidate,0.8932,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1631,loan_0825,0.9686414003372192,cross_customer_candidate,0.8932,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1800,loan_1197,0.9686273336410522,cross_customer_candidate,0.8931,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2554,loan_0455,0.968626856803894,cross_customer_candidate,0.8931,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3821,loan_3856,0.9686245918273926,cross_customer_candidate,0.8931,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0613,loan_0576,0.968618631362915,cross_customer_candidate,0.8931,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2479,loan_0104,0.9723751544952393,cross_customer_candidate,0.893,RISK_CLUSTER_235,False,风险关系簇、高连接节点
loan_0868,loan_0084,0.9686170816421509,cross_customer_candidate,0.893,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1892,loan_1855,0.968615710735321,cross_customer_candidate,0.893,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0574,loan_0833,0.9686105847358704,cross_customer_candidate,0.893,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1350,loan_1077,0.9686063528060913,cross_customer_candidate,0.893,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1070,loan_3990,0.9949027895927429,cross_customer_candidate,0.8929,RISK_CLUSTER_196,False,风险关系簇、高连接节点
loan_0105,loan_1504,0.9836353063583374,cross_customer_candidate,0.8929,RISK_CLUSTER_207,False,风险关系簇、高连接节点
loan_2197,loan_4050,0.9761003255844116,cross_customer_candidate,0.8929,RISK_CLUSTER_164,False,风险关系簇、高连接节点
loan_2443,loan_4032,0.9685996174812317,cross_customer_candidate,0.8929,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3764,loan_0290,0.9685914516448975,cross_customer_candidate,0.8929,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0442,loan_3024,0.9685903191566467,cross_customer_candidate,0.8929,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0863,loan_0898,0.9685867428779602,cross_customer_candidate,0.8929,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1104,loan_1668,0.9685692191123962,cross_customer_candidate,0.8928,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3111,loan_1699,0.96856689453125,cross_customer_candidate,0.8928,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3210,loan_2527,0.9760701060295105,cross_customer_candidate,0.8927,RISK_CLUSTER_159,False,风险关系簇、高连接节点
loan_0584,loan_2525,0.9760639071464539,cross_customer_candidate,0.8927,RISK_CLUSTER_155,False,风险关系簇、高连接节点
loan_2283,loan_0957,0.968559741973877,cross_customer_candidate,0.8927,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3940,loan_1885,0.9685472249984741,cross_customer_candidate,0.8927,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3400,loan_3312,0.9685439467430115,cross_customer_candidate,0.8927,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1075,loan_3991,0.9835734963417053,cross_customer_candidate,0.8926,RISK_CLUSTER_115,False,风险关系簇、高连接节点
loan_3887,loan_0591,0.968525767326355,cross_customer_candidate,0.8926,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3436,loan_3500,0.9685214161872864,cross_customer_candidate,0.8925,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1764,loan_1984,0.968520998954773,cross_customer_candidate,0.8925,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3746,loan_1771,0.9685158729553223,cross_customer_candidate,0.8925,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0434,loan_1113,0.9685128927230835,cross_customer_candidate,0.8925,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3456,loan_3480,0.9685114622116089,cross_customer_candidate,0.8925,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1254,loan_3789,0.9685075879096985,cross_customer_candidate,0.8925,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1124,loan_2997,0.9685044288635254,cross_customer_candidate,0.8924,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3014,loan_3000,0.9684976935386658,cross_customer_candidate,0.8924,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1687,loan_1572,0.9684969782829285,cross_customer_candidate,0.8924,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2284,loan_2947,0.9722352027893066,cross_customer_candidate,0.8923,RISK_CLUSTER_214,False,风险关系簇、高连接节点
loan_3484,loan_3508,0.9684852957725525,cross_customer_candidate,0.8923,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_4009,loan_4117,0.9684811234474182,cross_customer_candidate,0.8923,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_4009,loan_3086,0.9684811234474182,cross_customer_candidate,0.8923,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1356,loan_2562,0.9684791564941406,cross_customer_candidate,0.8923,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2987,loan_3031,0.9684786200523376,cross_customer_candidate,0.8923,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2529,loan_1057,0.968474805355072,cross_customer_candidate,0.8923,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1536,loan_0832,0.9684738516807556,cross_customer_candidate,0.8923,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2532,loan_3703,0.9684683084487915,cross_customer_candidate,0.8923,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2996,loan_3031,0.9684640765190125,cross_customer_candidate,0.8922,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2353,loan_0733,0.9684606790542603,cross_customer_candidate,0.8922,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1714,loan_1013,0.9684603214263916,cross_customer_candidate,0.8922,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2151,loan_3787,0.9684483408927917,cross_customer_candidate,0.8921,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2261,loan_2005,0.9684460163116455,cross_customer_candidate,0.8921,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0709,loan_3832,0.9684398770332336,cross_customer_candidate,0.8921,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3673,loan_1113,0.9684364795684814,cross_customer_candidate,0.8921,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3445,loan_3509,0.9684150815010071,cross_customer_candidate,0.892,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1976,loan_1055,0.9684134721755981,cross_customer_candidate,0.892,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0837,loan_2198,0.9684101343154907,cross_customer_candidate,0.8919,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3372,loan_3452,0.9683992862701416,cross_customer_candidate,0.8919,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0378,loan_3789,0.9683817028999329,cross_customer_candidate,0.8918,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3315,loan_3491,0.9683790802955627,cross_customer_candidate,0.8918,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2041,loan_1728,0.9683699011802673,cross_customer_candidate,0.8917,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2406,loan_1197,0.9683676362037659,cross_customer_candidate,0.8917,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0754,loan_0095,0.9683611392974854,cross_customer_candidate,0.8917,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3847,loan_0539,0.9946708083152771,cross_customer_candidate,0.8916,RISK_CLUSTER_347,False,风险关系簇、高连接节点
loan_2418,loan_1976,0.9683513045310974,cross_customer_candidate,0.8916,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3436,loan_3452,0.9683350324630737,cross_customer_candidate,0.8915,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0162,loan_0733,0.9683316946029663,cross_customer_candidate,0.8915,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3021,loan_3031,0.9683250188827515,cross_customer_candidate,0.8915,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1971,loan_4040,0.96832275390625,cross_customer_candidate,0.8915,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2423,loan_3994,0.9720594882965088,cross_customer_candidate,0.8914,RISK_CLUSTER_290,False,风险关系簇、高连接节点
loan_1288,loan_0377,0.9683071970939636,cross_customer_candidate,0.8914,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1006,loan_0937,0.968305230140686,cross_customer_candidate,0.8914,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2937,loan_0487,0.968299388885498,cross_customer_candidate,0.8914,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3356,loan_3388,0.9682962894439697,cross_customer_candidate,0.8913,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1556,loan_3006,0.9682920575141907,cross_customer_candidate,0.8913,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0899,loan_1601,0.9682920575141907,cross_customer_candidate,0.8913,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3214,loan_0906,0.9682849645614624,cross_customer_candidate,0.8913,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0946,loan_1767,0.9682818055152893,cross_customer_candidate,0.8913,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0748,loan_1885,0.9682527184486389,cross_customer_candidate,0.8911,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1778,loan_2026,0.9682497978210449,cross_customer_candidate,0.8911,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2986,loan_1593,0.9682462215423584,cross_customer_candidate,0.8911,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2151,loan_3747,0.9682357907295227,cross_customer_candidate,0.891,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1917,loan_2369,0.968235433101654,cross_customer_candidate,0.891,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1365,loan_1489,0.9682323336601257,cross_customer_candidate,0.891,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3632,loan_0497,0.9682298302650452,cross_customer_candidate,0.891,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1670,loan_0832,0.9682290554046631,cross_customer_candidate,0.891,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1850,loan_3889,0.9682283997535706,cross_customer_candidate,0.891,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2328,loan_3757,0.9945276975631714,cross_customer_candidate,0.8909,RISK_CLUSTER_117,False,风险关系簇、高连接节点
loan_1639,loan_2612,0.9682202935218811,cross_customer_candidate,0.8909,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1309,loan_1332,0.9682164788246155,cross_customer_candidate,0.8909,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3722,loan_0833,0.9682129621505737,cross_customer_candidate,0.8909,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0585,loan_3204,0.9682122468948364,cross_customer_candidate,0.8909,RISK_CLUSTER_290,False,风险关系簇、高连接节点
loan_3770,loan_2209,0.9682098627090454,cross_customer_candidate,0.8909,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3025,loan_2986,0.968205451965332,cross_customer_candidate,0.8909,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1152,loan_1392,0.9945180416107178,cross_customer_candidate,0.8908,RISK_CLUSTER_122,False,风险关系簇、高连接节点
loan_1111,loan_3949,0.968193531036377,cross_customer_candidate,0.8908,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2073,loan_2423,0.9719341993331909,cross_customer_candidate,0.8907,RISK_CLUSTER_290,False,风险关系簇、高连接节点
loan_1116,loan_2532,0.9681814312934875,cross_customer_candidate,0.8907,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1293,loan_1388,0.9681776165962219,cross_customer_candidate,0.8907,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2993,loan_1484,0.968174159526825,cross_customer_candidate,0.8907,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2821,loan_3585,0.968167781829834,cross_customer_candidate,0.8907,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2470,loan_3988,0.96816486120224,cross_customer_candidate,0.8906,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2348,loan_3632,0.9681580662727356,cross_customer_candidate,0.8906,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1970,loan_0331,0.9681570529937744,cross_customer_candidate,0.8906,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0906,loan_1418,0.9681520462036133,cross_customer_candidate,0.8906,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2151,loan_2322,0.9681490063667297,cross_customer_candidate,0.8906,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2800,loan_0314,0.9794248342514038,cross_customer_candidate,0.8905,RISK_CLUSTER_269,False,风险关系簇、高连接节点
loan_3764,loan_1046,0.9681366682052612,cross_customer_candidate,0.8905,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2162,loan_2432,0.968132495880127,cross_customer_candidate,0.8905,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2958,loan_3257,0.9681252837181091,cross_customer_candidate,0.8904,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1714,loan_0733,0.9681168794631958,cross_customer_candidate,0.8904,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2636,loan_3821,0.9680986404418945,cross_customer_candidate,0.8903,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3042,loan_1847,0.9680953621864319,cross_customer_candidate,0.8903,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3772,loan_0415,0.9944065809249878,cross_customer_candidate,0.8902,RISK_CLUSTER_156,False,风险关系簇、高连接节点
loan_0411,loan_3769,0.994400680065155,cross_customer_candidate,0.8902,RISK_CLUSTER_143,False,风险关系簇、高连接节点
loan_0502,loan_3779,0.9943938255310059,cross_customer_candidate,0.8902,RISK_CLUSTER_069,False,风险关系簇、高连接节点
loan_4158,loan_2498,0.9755992889404297,cross_customer_candidate,0.8902,RISK_CLUSTER_174,False,风险关系簇、高连接节点
loan_2020,loan_2359,0.9680876135826111,cross_customer_candidate,0.8902,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2138,loan_0631,0.9680852890014648,cross_customer_candidate,0.8902,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2953,loan_3033,0.9680717587471008,cross_customer_candidate,0.8901,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2969,loan_2990,0.9680677652359009,cross_customer_candidate,0.8901,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2651,loan_0639,0.9680650234222412,cross_customer_candidate,0.8901,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2138,loan_0455,0.9680590629577637,cross_customer_candidate,0.8901,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2489,loan_3536,0.9680570960044861,cross_customer_candidate,0.8901,RISK_CLUSTER_260,False,风险关系簇、高连接节点
loan_1971,loan_3711,0.9680526852607727,cross_customer_candidate,0.89,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1390,loan_2371,0.9680503606796265,cross_customer_candidate,0.89,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0416,loan_2588,0.9680484533309937,cross_customer_candidate,0.89,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1913,loan_0399,0.968041181564331,cross_customer_candidate,0.89,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3368,loan_3456,0.9680397510528564,cross_customer_candidate,0.89,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0434,loan_1884,0.9680392742156982,cross_customer_candidate,0.89,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0155,loan_3129,0.9680352210998535,cross_customer_candidate,0.8899,RISK_CLUSTER_373,False,风险关系簇、高连接节点
loan_3035,loan_3034,0.9680315852165222,cross_customer_candidate,0.8899,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0624,loan_1850,0.9680263996124268,cross_customer_candidate,0.8899,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3039,loan_3033,0.9680242538452148,cross_customer_candidate,0.8899,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0852,loan_1363,0.9680228233337402,cross_customer_candidate,0.8899,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0502,loan_0602,0.9943313598632812,cross_customer_candidate,0.8898,RISK_CLUSTER_069,False,风险关系簇、高连接节点
loan_1464,loan_4095,0.9680130481719971,cross_customer_candidate,0.8898,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0155,loan_3128,0.9680085182189941,cross_customer_candidate,0.8898,RISK_CLUSTER_373,False,风险关系簇、高连接节点
loan_1309,loan_0095,0.9680078029632568,cross_customer_candidate,0.8898,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2628,loan_1129,0.9680019617080688,cross_customer_candidate,0.8898,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2143,loan_1511,0.9942995309829712,cross_customer_candidate,0.8897,RISK_CLUSTER_144,False,风险关系簇、高连接节点
loan_2041,loan_2456,0.9679975509643555,cross_customer_candidate,0.8897,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3014,loan_3024,0.9679944515228271,cross_customer_candidate,0.8897,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1584,loan_1332,0.9679795503616333,cross_customer_candidate,0.8897,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0458,loan_0433,0.9942810535430908,cross_customer_candidate,0.8896,RISK_CLUSTER_063,False,风险关系簇、高连接节点
loan_1348,loan_3703,0.9679791331291199,cross_customer_candidate,0.8896,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1293,loan_4040,0.9679747819900513,cross_customer_candidate,0.8896,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3701,loan_3715,0.9679733514785767,cross_customer_candidate,0.8896,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1105,loan_1530,0.9679707884788513,cross_customer_candidate,0.8896,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0509,loan_1027,0.9679689407348633,cross_customer_candidate,0.8896,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3636,loan_4058,0.9679646492004395,cross_customer_candidate,0.8896,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0828,loan_2409,0.9679363369941711,cross_customer_candidate,0.8894,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1780,loan_0301,0.9679341912269592,cross_customer_candidate,0.8894,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2742,loan_2755,0.9679307341575623,cross_customer_candidate,0.8894,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2958,loan_0288,0.967926025390625,cross_customer_candidate,0.8894,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2085,loan_1152,0.9942318201065063,cross_customer_candidate,0.8893,RISK_CLUSTER_122,False,风险关系簇、高连接节点
loan_0244,loan_2576,0.967921793460846,cross_customer_candidate,0.8893,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3379,loan_3507,0.9679217338562012,cross_customer_candidate,0.8893,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_4009,loan_1403,0.9679112434387207,cross_customer_candidate,0.8893,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0281,loan_1529,0.9716522097587585,cross_customer_candidate,0.8892,RISK_CLUSTER_263,False,风险关系簇、高连接节点
loan_1899,loan_0591,0.9678968191146851,cross_customer_candidate,0.8892,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1536,loan_0893,0.9678938388824463,cross_customer_candidate,0.8892,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1390,loan_3879,0.9678758382797241,cross_customer_candidate,0.8891,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2397,loan_1885,0.9678749442100525,cross_customer_candidate,0.8891,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1481,loan_2811,0.9678729176521301,cross_customer_candidate,0.8891,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1288,loan_3745,0.9678714871406555,cross_customer_candidate,0.8891,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3796,loan_0127,0.967863917350769,cross_customer_candidate,0.889,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3030,loan_3037,0.9678617119789124,cross_customer_candidate,0.889,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_3477,loan_3293,0.9678583145141602,cross_customer_candidate,0.889,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_4110,loan_3079,0.9678579568862915,cross_customer_candidate,0.889,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2029,loan_3937,0.9941577315330505,cross_customer_candidate,0.8889,RISK_CLUSTER_187,False,风险关系簇、高连接节点
loan_2672,loan_1812,0.9678447246551514,cross_customer_candidate,0.8889,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0754,loan_2199,0.967822253704071,cross_customer_candidate,0.8888,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0667,loan_2353,0.9678212404251099,cross_customer_candidate,0.8888,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2327,loan_2538,0.9678174257278442,cross_customer_candidate,0.8888,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_1254,loan_1771,0.967805027961731,cross_customer_candidate,0.8887,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_0693,loan_1013,0.9677920341491699,cross_customer_candidate,0.8887,RISK_CLUSTER_120,False,风险关系簇、高连接节点
loan_2228,loan_2297,0.9677919745445251,cross_customer_candidate,0.8887,RISK_CLUSTER_120,False,风险关系簇、高连接节点
