query_loan_id,match_loan_id,stage1_similarity_probability,stage1_predicted_similar,stage2_predicted_type,stage2_table_type,name_match,id_match,id_conflict,same_iddd_pair,renewal_base_pair,query_edit_type,match_edit_type,query_base_from,match_base_from,query_customer_id_hash,match_customer_id_hash,query_path,match_path
loan_1722,loan_4028,0.4628449667318541,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,0245a5ac024916e66bb8414ac1607c401fce650d64bb132164757bd2fde8ea02,5f4e1aeac4d8838ccf1e8c8837c44f0f658e05c623232592d1fca8537da39131,D:\GitHub\jinchuang\data\loan_1722\face_signing.jpg,D:\GitHub\jinchuang\data\loan_4028\face_signing.jpg
loan_1722,loan_1490,0.8054621947991937,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,0245a5ac024916e66bb8414ac1607c401fce650d64bb132164757bd2fde8ea02,00120aaa7c1d321e961d1ff39ec928fcf68f031745b3a2675ad7df7ceaa15422,D:\GitHub\jinchuang\data\loan_1722\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1490\face_signing.jpg
loan_1723,loan_4042,0.5938272828606018,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,46c0f09975879205123529c324bc667dbf1c386181c78e04f47f208627dddc17,287e84c04e49f3fe6826285f590d774c778322167eecf70bc613ed7b779a0158,D:\GitHub\jinchuang\data\loan_1723\face_signing.jpg,D:\GitHub\jinchuang\data\loan_4042\face_signing.jpg
loan_1723,loan_0591,0.6579465601927071,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,46c0f09975879205123529c324bc667dbf1c386181c78e04f47f208627dddc17,f9b588cee749538fde0339bd1a8c00cf36a9fcb7fb7da1980c198588e7704b45,D:\GitHub\jinchuang\data\loan_1723\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0591\face_signing.jpg
loan_1727,loan_0801,0.5965868312627456,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,8dedbf0e815fd15ab858ea082b8e5fc5dd976831c27774c5e3b244f2cdac3ca8,b93c571352ef067f089d414bffb3d6fc2b240f23ea67314607f7c5ef601f0aa7,D:\GitHub\jinchuang\data\loan_1727\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0801\face_signing.jpg
loan_1728,loan_2041,0.4823150431534436,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,73a1a0e0793a51ca1ba085754d0cc1ac3293badfe7076ee9f795ca3b569f9c3a,93991c1aa460c4d65be3c75b30a885fc0965a493d6fafcf7253c75a14cb83b1a,D:\GitHub\jinchuang\data\loan_1728\face_signing.jpg,D:\GitHub\jinchuang\data\loan_2041\face_signing.jpg
loan_1729,loan_4043,0.9583773300321236,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,303a0f4af17f2b32895c89bc9eb63917ab105493c84a80bc7c2ae0ca0bfb11c8,a90fdfd71036a894f54615009289b266c3a1d132791fe05c8e6e021b1def33ad,D:\GitHub\jinchuang\data\loan_1729\face_signing.jpg,D:\GitHub\jinchuang\data\loan_4043\face_signing.jpg
loan_1729,loan_3806,0.41997820692045257,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,303a0f4af17f2b32895c89bc9eb63917ab105493c84a80bc7c2ae0ca0bfb11c8,54d908b320d2b0e7986cbb4569b44f412f46b153501bec6bf5746f091cc7205a,D:\GitHub\jinchuang\data\loan_1729\face_signing.jpg,D:\GitHub\jinchuang\data\loan_3806\face_signing.jpg
loan_1730,loan_2097,0.5366941005407608,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,f65fa8cea0a0d5f1c8297497b76ddbff815086a2057a9f465afbaa61d5f6f978,94e2ee59d775e70d3e5472bc4631f4dcece4f4e43550e239b903c8c42a8c6f0c,D:\GitHub\jinchuang\data\loan_1730\face_signing.jpg,D:\GitHub\jinchuang\data\loan_2097\face_signing.jpg
loan_1736,loan_0716,0.5675309996903554,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,0514e6485c6b4905762954ce52c7526f2513deddfff23f6b50f8c28a9559b683,e659f9cab3908f028085cf8ece780320974682f38c2238fba564c390c5b692ff,D:\GitHub\jinchuang\data\loan_1736\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0716\face_signing.jpg
loan_1737,loan_0475,0.5770041135872194,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,de365cfa81138968693567963abe3a093b6d8cc84d01d646c3d862211f6378de,918052f3486e986b0e8f73b610e07ba2fb0675fdd23395952b2f1860369c9d86,D:\GitHub\jinchuang\data\loan_1737\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0475\face_signing.jpg
loan_1737,loan_3810,0.6258149728612227,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,de365cfa81138968693567963abe3a093b6d8cc84d01d646c3d862211f6378de,73bf794a03ae243a4d1f02222561ce5bb13d8875a3cc5a0c82bfadfa13f1a82a,D:\GitHub\jinchuang\data\loan_1737\face_signing.jpg,D:\GitHub\jinchuang\data\loan_3810\face_signing.jpg
loan_1738,loan_2115,0.568288283848706,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,43a0e6390ed18f2f32723103dae0c49ce5d8a2a87b384943f9a454a0657333c0,9270e231e0aa0f83a1cfb10d8440cb80239db9ee0c5dece8c5a466b819fd0862,D:\GitHub\jinchuang\data\loan_1738\face_signing.jpg,D:\GitHub\jinchuang\data\loan_2115\face_signing.jpg
loan_1738,loan_4044,0.797738025523964,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,43a0e6390ed18f2f32723103dae0c49ce5d8a2a87b384943f9a454a0657333c0,23cfcb9e6ba31b24821ed97c63b3ca91bca29f35ff485d7d126b70a71d92689d,D:\GitHub\jinchuang\data\loan_1738\face_signing.jpg,D:\GitHub\jinchuang\data\loan_4044\face_signing.jpg
loan_1742,loan_3660,0.5109225467279032,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,644635c2eb795091ec97d4f4431a52f92aa95a7ad8ec6a13ac5a4dfbb1e5379a,65f4c7d4d263b5d856cbc2d4b9b6439ed1e7946a39b0b63fc81b1f5a299b4dd3,D:\GitHub\jinchuang\data\loan_1742\face_signing.jpg,D:\GitHub\jinchuang\data\loan_3660\face_signing.jpg
loan_1742,loan_0479,0.524864997770504,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,644635c2eb795091ec97d4f4431a52f92aa95a7ad8ec6a13ac5a4dfbb1e5379a,5246e160ca81cc6c884031a5e101ba76824b78ff3b9f3962a4390b56306a5811,D:\GitHub\jinchuang\data\loan_1742\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0479\face_signing.jpg
loan_1744,loan_4045,0.6857122817842776,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,78bd07dfc44c7a4f0ce90bfac69c808a83573f2ddea02afb91310629722749bc,d1c68dbcdf841edb311be7814eb0a787ef19513167a90b61cc9eeb592a8b3d99,D:\GitHub\jinchuang\data\loan_1744\face_signing.jpg,D:\GitHub\jinchuang\data\loan_4045\face_signing.jpg
loan_1745,loan_0638,0.41510154405291555,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,9faf18c672461f779d797f138366f96b675895b0b95b30cbe6840e64a3b38d9b,60cf8e381e379ddce7c1d5bf614883676631f5d82fba5f59fa7c3ad9ce8db4f5,D:\GitHub\jinchuang\data\loan_1745\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0638\face_signing.jpg
loan_1748,loan_4046,0.8265567912187773,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,d94718ed1fb8532bb68b2fd7625ce6d6b5587c33ef81b268043810d27a3705b5,b163b1ac99e0b2aa1c35a3a6b7644734160d48f74ce7fbf15b9d3629102794fd,D:\GitHub\jinchuang\data\loan_1748\face_signing.jpg,D:\GitHub\jinchuang\data\loan_4046\face_signing.jpg
loan_1749,loan_0209,0.4693445060380126,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,2656630d454541f33a08a223a4801aabfc57423f776ce4295d8328af8773ae19,1f60f75819b405ed9697c17d24d04145b38a655336fddc2c6dfe9dde97ad9710,D:\GitHub\jinchuang\data\loan_1749\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0209\face_signing.jpg
loan_1750,loan_0759,0.6151406264485686,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,51008319303848dc3e2114e2a66e080bc981c41f66cafd0059550b32e0254a23,d2f1e5de0ccd5a79f098cb5ca7656ed65076391de271f73b62b0ab35c5698670,D:\GitHub\jinchuang\data\loan_1750\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0759\face_signing.jpg
loan_1753,loan_0640,0.4172413684858566,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,611e392f773e70104b0d38055b6a6043ea720a73080f61f3e3f3dd68564cc3af,b4b40b5914a4223c12b635bba7184f524627d73b7b0a5f60eea54f69322c17c4,D:\GitHub\jinchuang\data\loan_1753\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0640\face_signing.jpg
loan_1754,loan_1240,0.46140186200198324,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,a49b2371590b0661e35e8066d3812cff8aaf4eba270bd7e1b2ec5ea3d497a9c2,c81ae87bf57bb1d382c4f6bf9f225a98bb78482c21351032730e2bf9d99ecf61,D:\GitHub\jinchuang\data\loan_1754\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1240\face_signing.jpg
loan_1755,loan_0946,0.4943813799256163,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,da378be76aee0bda45ac081e3e0830db05b99842394b9cc4e6ad83a70d7b7786,a64d10d0cfc71438fa043fa79824d6c8cac0b0ef002de3abb7663e9f9d5b82d0,D:\GitHub\jinchuang\data\loan_1755\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0946\face_signing.jpg
loan_1755,loan_3542,0.9455626006518005,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,da378be76aee0bda45ac081e3e0830db05b99842394b9cc4e6ad83a70d7b7786,ac42a59692a685aefa6ce7d3b29c0b33d67d3e0303a219b26d7bb112c1a64c52,D:\GitHub\jinchuang\data\loan_1755\face_signing.jpg,D:\GitHub\jinchuang\data\loan_3542\face_signing.jpg
loan_1756,loan_1954,0.41409883673371906,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,9c871712f0eb9543dd7def0dc101acce069bdb0fdad7416e097c1362f76d8103,8f8284090b773840f225e0e252093f66cdc80c53ce20344ab136546e95ff0502,D:\GitHub\jinchuang\data\loan_1756\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1954\face_signing.jpg
loan_1760,loan_1979,0.544472288787271,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,1ba941da365838b6dc5a0f418d1a7ddf70f7bf5d97420c7f6f59eddd7907d047,3b61c950a4a81b44f673e04b74dc609260b323993c6fcc134d28642a3e3f8e11,D:\GitHub\jinchuang\data\loan_1760\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1979\face_signing.jpg
loan_1762,loan_1201,0.4162423279002793,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,0e73095c78fdf57c2e8603e189693c224e4e87e4ddf4f69d2bec98a983000019,ad3dbf2fdd51378cb230d563b9b34df4f07bb82b3903c1d682808ae9b413a5c1,D:\GitHub\jinchuang\data\loan_1762\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1201\face_signing.jpg
loan_1764,loan_1548,0.6201488520872878,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,9b989ccac59b107d53ce1050f44c8186c41a43bcb11dc402c83557412cf0f296,45a976cd48e6bc9d723c7a45d490947da6ef1c1d0e4189909c49ed9c406ae1a7,D:\GitHub\jinchuang\data\loan_1764\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1548\face_signing.jpg
loan_1765,loan_4048,0.5953113017380773,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,e885370e6c1304345c9dc65f89f7439c58f4eaecc3deeaacf864382a34903d43,4b399a101da066eff0d5115eaa74635c2c092c7a6595cb68ecd45068ad414deb,D:\GitHub\jinchuang\data\loan_1765\face_signing.jpg,D:\GitHub\jinchuang\data\loan_4048\face_signing.jpg
loan_1766,loan_3558,0.7606743072395995,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,ca2a3ebaddf98f78f9911a8126a81fdf57097a408853b2311ae228c77421214f,4d14289d973eb9d48ab04779cde0c4bc242a8fa583a73271e3519e2c269d5a5e,D:\GitHub\jinchuang\data\loan_1766\face_signing.jpg,D:\GitHub\jinchuang\data\loan_3558\face_signing.jpg
loan_1768,loan_1773,0.594049001155143,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,a66a30c4b8512b6679a979154ac5d7fbc61ad369831a25ef074a70b5283a152b,52b9079efdb77ac359e98da451dcd4ac253162c99195269982deca7d33df7698,D:\GitHub\jinchuang\data\loan_1768\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1773\face_signing.jpg
loan_1769,loan_1162,0.5150071283121002,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,eb0e1e98c8f6e3e622b06b2282302277a913289c39af202237ae9e43b8fd1ea9,67aafea20dd396035bc15c064c80efc96e1d8c8375e873df894df100529797b3,D:\GitHub\jinchuang\data\loan_1769\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1162\face_signing.jpg
loan_1770,loan_1573,0.6057820988033508,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,31905723839ae9c153188764fca412764306802514a6ced3219873446b075c92,6e43ddce28815bb6127c818709ba753f8176128ed78f9df9495edadcafe50d0c,D:\GitHub\jinchuang\data\loan_1770\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1573\face_signing.jpg
loan_1770,loan_4049,0.9249917321842185,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,31905723839ae9c153188764fca412764306802514a6ced3219873446b075c92,40626d435bd4c83a17ffde03342d30ba6fe13c3201ebd9f66830838e0ae00634,D:\GitHub\jinchuang\data\loan_1770\face_signing.jpg,D:\GitHub\jinchuang\data\loan_4049\face_signing.jpg
loan_1771,loan_3789,0.635325426681785,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,9d3a0695fe7a9a85f192d4a4995e15949b229a1d897b976c96e9d08cf961a9df,fec5d6942a133ab3a5a6c6c3876bf27ba88745ce975b442c96bc3bb64522e07e,D:\GitHub\jinchuang\data\loan_1771\face_signing.jpg,D:\GitHub\jinchuang\data\loan_3789\face_signing.jpg
loan_1771,loan_0443,0.4166120777337183,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,9d3a0695fe7a9a85f192d4a4995e15949b229a1d897b976c96e9d08cf961a9df,d09ba79b27a0d19fe68fc797db1a629d1bce1e543f44e8c791cdccdd1e501c6b,D:\GitHub\jinchuang\data\loan_1771\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0443\face_signing.jpg
loan_1772,loan_1621,0.4840480307250276,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,b37e4cc32f5a6b3e66f36a8ec3942aa8d4011e199f8905542b21cfb2d70ea6b7,b730e6d1954064289dc12ccee70a2d0272e0e8ecaf3dd78c7b87a4db8adce815,D:\GitHub\jinchuang\data\loan_1772\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1621\face_signing.jpg
loan_1773,loan_1768,0.594049001155143,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,52b9079efdb77ac359e98da451dcd4ac253162c99195269982deca7d33df7698,a66a30c4b8512b6679a979154ac5d7fbc61ad369831a25ef074a70b5283a152b,D:\GitHub\jinchuang\data\loan_1773\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1768\face_signing.jpg
loan_1774,loan_1225,0.4719341515374787,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,b0fed052c2ab137a9381df143f73d2a99fdee49c2ad33b309637899efa75c059,93a8de943b77de46a18ec08838cf35317741f8c7f993d9b22602f7f54c2af031,D:\GitHub\jinchuang\data\loan_1774\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1225\face_signing.jpg
loan_1775,loan_0504,0.47167877096358807,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,f96dcfca70edcc6e4047800435cd085d57164756483001bb13b095ecc880ce5a,97dcd534a82c64fdd8252bc5acd16e05bf709dad381049df8fcefd757f4b780e,D:\GitHub\jinchuang\data\loan_1775\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0504\face_signing.jpg
loan_1776,loan_2076,0.5875504779374036,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,1b8e61e503625d956cd85a0d5f94840fb5566b7dd674eaac94fe181fda0b50bd,335b93d60d3bfbcfadb98f246cb1a2d3addf55c81de8817c7019af0022e5f0a1,D:\GitHub\jinchuang\data\loan_1776\face_signing.jpg,D:\GitHub\jinchuang\data\loan_2076\face_signing.jpg
loan_1776,loan_1814,0.4488476233362676,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,1b8e61e503625d956cd85a0d5f94840fb5566b7dd674eaac94fe181fda0b50bd,7befc25649a55f1e91e2858af00058e5676a7bdbe2698807a3eea414e1a87eae,D:\GitHub\jinchuang\data\loan_1776\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1814\face_signing.jpg
loan_1779,loan_2139,0.5882658487804207,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,c148c5f80772dbf45a961aaf4a2e128e13596996b091dabd280d6a3b78466696,1c9580312b2e82248e4c38c1ace068de87a35d728be9377261a18911dd2b80b9,D:\GitHub\jinchuang\data\loan_1779\face_signing.jpg,D:\GitHub\jinchuang\data\loan_2139\face_signing.jpg
loan_1783,loan_0140,0.5108997224956289,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,88aca69c5e68793d7e33da83f4a2a6179d264d8c48360e91694b791df4f08d86,7dc6c55ef34c60951b869692b0ecdb3b241cbc2c08ba1fff853a16a9f632d298,D:\GitHub\jinchuang\data\loan_1783\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0140\face_signing.jpg
loan_1784,loan_0627,0.8009094782530296,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,d94326a75a5468c39fa85319dea79234632d1a44feb1178b2d98940a51677aa6,4f4edd53ec638830b1b4517756ddac09bb19dfdf54301c52e14e6c13ed26945a,D:\GitHub\jinchuang\data\loan_1784\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0627\face_signing.jpg
loan_1784,loan_0643,0.4534015669863797,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,d94326a75a5468c39fa85319dea79234632d1a44feb1178b2d98940a51677aa6,131a39885374bd6966b423eed2d1a8fdbd2bb72ec1268e3edf2aaf8fffdfa32f,D:\GitHub\jinchuang\data\loan_1784\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0643\face_signing.jpg
loan_1785,loan_3641,0.585431830759551,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,2c121632a39558a5fc524f40a009ab8c56f4d10c1ceaf6552b08a17c4801d938,b5d31d98c06df2ea805590d3b82048068b87b097c9fe490033c2ef8aa1c1b92a,D:\GitHub\jinchuang\data\loan_1785\face_signing.jpg,D:\GitHub\jinchuang\data\loan_3641\face_signing.jpg
loan_1786,loan_0110,0.5461223943717133,True,cross_customer_fraud,not_labeled_similar,False,False,True,True,False,,,,,dde5d838f38ffee7ccba6e365efdb1bfce27380de3c9ca8dd17ba8b938a4b03d,847a140fd6e5c8a4d4395422fa47696c8d249ca721dd23d70a166a33d3481749,D:\GitHub\jinchuang\data\loan_1786\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0110\face_signing.jpg
loan_1787,loan_1794,0.48808972373479365,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,19602eb5dc6eda0304b3ad8eae68773c9aa3725fa5995cc4f3c945448b4916d2,9676dfdd8ccf97bed513bdc5b79d9951a4e1f4a75e4cc7bb94b8f170bd2f17f9,D:\GitHub\jinchuang\data\loan_1787\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1794\face_signing.jpg
loan_1788,loan_0077,0.49214242363564564,True,cross_customer_fraud,not_labeled_similar,False,False,True,True,False,,,,,59b5c62f9a112a9675bfa540e9c251bee9d54e4d3199d8747b1cdafb333b9733,9a30b9061dcc7f15ed97f01d9b49c6ad42929c17cac634d28cf294041811f097,D:\GitHub\jinchuang\data\loan_1788\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0077\face_signing.jpg
loan_1788,loan_4050,0.8207381315663672,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,59b5c62f9a112a9675bfa540e9c251bee9d54e4d3199d8747b1cdafb333b9733,dce77f70a96815db6f01e32b589d6d0849b58d4cb62f87f808995b110c9cb0d5,D:\GitHub\jinchuang\data\loan_1788\face_signing.jpg,D:\GitHub\jinchuang\data\loan_4050\face_signing.jpg
loan_1788,loan_4077,0.5889606399878422,True,cross_customer_fraud,not_labeled_similar,False,False,True,True,False,,,,,59b5c62f9a112a9675bfa540e9c251bee9d54e4d3199d8747b1cdafb333b9733,9a30b9061dcc7f15ed97f01d9b49c6ad42929c17cac634d28cf294041811f097,D:\GitHub\jinchuang\data\loan_1788\face_signing.jpg,D:\GitHub\jinchuang\data\loan_4077\face_signing.jpg
loan_1790,loan_4051,0.865519873391689,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,e6cd2cdc76e50c1b5b801c3c1848d97854ad584c7410967b01f6f2ffec0267ca,cf203a0265df4c44c25e6634e396f4aa1ce0eea7e569293acb84ffb984c29bc6,D:\GitHub\jinchuang\data\loan_1790\face_signing.jpg,D:\GitHub\jinchuang\data\loan_4051\face_signing.jpg
loan_1792,loan_0234,0.4230031648689848,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,0c43be96ae19cb6c979d84f1429f527352ef036e86d76ac99d368aaff48efa36,e771b2b62df72e15277aab46e016978f9fc5f30200a95fd47ad595436c95871f,D:\GitHub\jinchuang\data\loan_1792\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0234\face_signing.jpg
loan_1793,loan_0247,0.8250965950408705,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,47623c71cae8e3d41ff39518c8fbcde99d5b55371320ac11fa1887d80f486026,01ea3435b711f76e77fb7901b77f056f9a0ace4ea8808f23a670278212b17485,D:\GitHub\jinchuang\data\loan_1793\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0247\face_signing.jpg
loan_1794,loan_1787,0.48808972373479365,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,9676dfdd8ccf97bed513bdc5b79d9951a4e1f4a75e4cc7bb94b8f170bd2f17f9,19602eb5dc6eda0304b3ad8eae68773c9aa3725fa5995cc4f3c945448b4916d2,D:\GitHub\jinchuang\data\loan_1794\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1787\face_signing.jpg
loan_1796,loan_4033,0.7570955834386883,True,cross_customer_fraud,cross_customer_fraud,False,False,True,False,False,,,,,735cbccfbbf5158a055152e36d878969d6d85dd2701a1fd4de12abac22ef861c,e5ced4bb048d5910d170c58f9d2ddb3ae16a6d01f68714a85d55a60b5ce53547,D:\GitHub\jinchuang\data\loan_1796\face_signing.jpg,D:\GitHub\jinchuang\data\loan_4033\face_signing.jpg
loan_1797,loan_1983,0.6294698669333221,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,4f1190de6241806cfb04baea1dbf9c291e48e8f0383972d98d601f826edfe9bc,63ec8bc24e2f23ea04476ecba3c1e19d3a752664a2f2881cc54c5660895de442,D:\GitHub\jinchuang\data\loan_1797\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1983\face_signing.jpg
loan_1799,loan_1900,0.5325332836842805,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,e9ed4bc63ad4a83b6ed7205f9078e447233bad92320339da80f9b13df7db8f27,2f3cf27e88a14c1258a179d55941876d5592745ba25e561b5243ba974373e7c0,D:\GitHub\jinchuang\data\loan_1799\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1900\face_signing.jpg
loan_1801,loan_0505,0.6167940086086471,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,266ff3a7b2d93ba7221f6dd2068fd4ecd3f615321c46264138aa3634099cf0e5,4c310a3968b3926952db54bee04e55577dc94783c268d2965aebe8685e998ec0,D:\GitHub\jinchuang\data\loan_1801\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0505\face_signing.jpg
loan_1802,loan_1456,0.4841638243808282,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,a80b236be96f83a46f4f1b4d5811d36c62130cce04352e97cf4a1b80629be28e,10a547f6a2c59f46a05b3766afd15f9193a692fcf040f9ebbcb8024e693fd1f6,D:\GitHub\jinchuang\data\loan_1802\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1456\face_signing.jpg
loan_1807,loan_0963,0.5246497134485292,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,c93aa99a01e5e2e8a1dd486374c00601a02f048bea50278154cd224e79597a88,a300e6d713d2e8800acfaf0a9805fd17b5543ae7d79128fa3aa42867340c8b65,D:\GitHub\jinchuang\data\loan_1807\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0963\face_signing.jpg
loan_1811,loan_1575,0.6855959529573387,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,259ec98ca833ca49fe2a27de303f765a03adc9a17c20937be2e9e407888ed47e,a5cef1c23ed07aee35beafc3c60993eb3254e379ef116eeab392d44d2722e67a,D:\GitHub\jinchuang\data\loan_1811\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1575\face_signing.jpg
loan_1813,loan_1459,0.5246448579934118,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,33e8b0e4e2a0fb474829adb1bd38ee73a38f04b137f1a91b13f1b98df7a04cb9,9466c1ebc17b736a1c67535e510f68ef4e0defebb381b1dacb832af586a93c20,D:\GitHub\jinchuang\data\loan_1813\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1459\face_signing.jpg
loan_1814,loan_1776,0.4488476233362676,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,7befc25649a55f1e91e2858af00058e5676a7bdbe2698807a3eea414e1a87eae,1b8e61e503625d956cd85a0d5f94840fb5566b7dd674eaac94fe181fda0b50bd,D:\GitHub\jinchuang\data\loan_1814\face_signing.jpg,D:\GitHub\jinchuang\data\loan_1776\face_signing.jpg
loan_1815,loan_3202,0.5336502524258876,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,f8fe163aad85f6195fbaa1f31e4f8dd086512ad933d165839f6261671c071e87,9e2bff6808a46425a906c9530752d2721f0c76be36e51771fe575023d8e3766b,D:\GitHub\jinchuang\data\loan_1815\face_signing.jpg,D:\GitHub\jinchuang\data\loan_3202\face_signing.jpg
loan_1815,loan_0233,0.5715320872468523,True,cross_customer_fraud,not_labeled_similar,False,False,True,False,False,,,,,f8fe163aad85f6195fbaa1f31e4f8dd086512ad933d165839f6261671c071e87,119b0c2f5b4fc9f6ced5e65c2b84d8746ec832d4c4b75bbcae161fe11725e48b,D:\GitHub\jinchuang\data\loan_1815\face_signing.jpg,D:\GitHub\jinchuang\data\loan_0233\face_signing.jpg
